Time,Rudder,Aileron,Elevator,Flap,Velocity kt,a_x fts^2,a_y fts^2,a_z fts^2,Side-slip angle deg,Angle of attack deg,Roll rate degs,Pitch rate degs,Yaw rate degs,Roll deg,Pitch deg
2782.66,-0.05,-0.00384707625,-0.009454432781,0,107.9424345,0.01179188794,0.419920352,-32.36310108,-0.4883852097,-0.2662806753,1.56436475,0.1884526391,-3.88441105,2.702136286,0.2744494473
2782.68,-0.05,-0.00384707625,-0.009454432781,0,107.9416498,0.03481749758,0.3412008015,-32.35072216,-0.4134369797,-0.2673185178,1.368755788,0.1900496907,-3.96748713,2.72739877,0.2776144102
2782.72,-0.05,-0.00384707625,-0.009454432781,0,107.9406882,0.09469045501,0.1439690894,-32.3162652,-0.2217978601,-0.2701833661,0.8593410409,0.1889045031,-4.127523806,2.776024341,0.2855761974
2782.73,-0.05,-0.00384707625,-0.009454432781,0,107.9407108,0.119418258,0.06531635881,-32.30121834,-0.1439433429,-0.2714282976,0.649170738,0.1862889413,-4.172686826,2.789473228,0.2887281529
2782.77,-0.05,-0.00384707625,-0.009454432781,0,107.941464,0.1699111069,-0.09070768756,-32.26918189,0.01277505297,-0.2740681249,0.2213252322,0.1772216666,-4.231335277,2.805784214,0.2948610227
2782.78,-0.05,-0.00384707625,-0.009454432781,0,107.9419225,0.1556227978,-0.167787077,-32.25255986,0.09126759787,-0.2754526904,0.004846706427,0.1726042016,-4.244962557,2.808571361,0.2978021018
2782.81,-0.05,-0.00384707625,-0.009454432781,0,107.9421059,0.1217139658,-0.2441657113,-32.23595558,0.1696053841,-0.2768300192,-0.2125819093,0.170983883,-4.2480806,2.807746008,0.3006780247
2782.84,-0.05,-0.00384707625,-0.009454432781,0,107.9415444,0.041516926,-0.4311113485,-32.19916447,0.3636035873,-0.2798294418,-0.756810883,0.1769645212,-4.211338427,2.789810684,0.3078789121
2782.86,-0.05,-0.00384707625,-0.009454432781,0,107.9409164,0.01142850931,-0.5038956536,-32.18779606,0.4400116858,-0.2807259555,-0.9734204875,0.1821277767,-4.179483968,2.776292517,0.3108536051
2782.89,-0.05,-0.00384707625,-0.009454432781,0,107.9389816,-0.04516733,-0.6452513,-32.17294921,0.5898790832,-0.2818269986,-1.402092387,0.1947939799,-4.08791352,2.73846569,0.3170843385
2782.91,-0.05,-0.00384707625,-0.009454432781,0,107.9376802,-0.07163424869,-0.7135453519,-32.16982442,0.6630253657,-0.2819979981,-1.613219458,0.2015073813,-4.028817744,2.714214116,0.320360826
2782.94,-0.05,-0.00384707625,-0.009454432781,0,107.9344261,-0.1208848952,-0.8447101584,-32.17241876,0.8050028759,-0.2815545374,-2.026819605,0.2139718516,-3.885665626,2.655234898,0.3272401151
2782.96,-0.05,-0.00384707625,-0.009454432781,0,107.9324811,-0.1436917998,-0.9073356898,-32.17804816,0.8735560475,-0.2809492731,-2.228440616,0.2191534004,-3.802311079,2.620609408,0.3308281936
2782.99,-0.05,-0.00384707625,-0.009454432781,0,107.9279769,-0.1857408247,-1.026105476,-32.19717801,1.005144007,-0.2790329627,-2.619305403,0.2262834551,-3.613878075,2.541394307,0.338231607
2783.01,-0.05,-0.00384707625,-0.009454432781,0,107.9254275,-0.2050195888,-1.082040959,-32.2102009,1.06793994,-0.2777584021,-2.807788339,0.2278910435,-3.509559199,2.496947599,0.3420086449
2783.03,-0.05,-0.00384707625,-0.009454432781,0,107.9212513,-0.2318469297,-1.161370534,-32.23338434,1.158077799,-0.2755143396,-3.080820848,0.2275371015,-3.341547492,2.424453588,0.3477047138
2783.07,-0.05,-0.00384707625,-0.009454432781,0,107.9150395,-0.2638400511,-1.258177647,-32.26942839,1.270171974,-0.2720354654,-3.425046693,0.2215979188,-3.098091855,2.317392918,0.3552244026
2783.08,-0.05,-0.00384707625,-0.009454432781,0,107.9116785,-0.2782751487,-1.30257452,-32.28889833,1.322554489,-0.2701475816,-3.587983534,0.216247773,-2.968939954,2.259622281,0.3588932331
2783.12,-0.05,-0.00384707625,-0.009454432781,0,107.9044772,-0.3041954727,-1.383067755,-32.32926001,1.419609097,-0.266211355,-3.89414645,0.2009534416,-2.697823113,2.136123747,0.3659182533
2783.14,-0.05,-0.00384707625,-0.009454432781,0,107.9006516,-0.315728467,-1.419068736,-32.3494982,1.464151414,-0.2642159414,-4.03688908,0.1911430274,-2.556675569,2.070618324,0.369224409
2783.16,-0.05,-0.00384707625,-0.009454432781,0,107.8946498,-0.3313106436,-1.467659551,-32.37907038,1.525829647,-0.2612592058,-4.237479308,0.1739805159,-2.339116699,1.967992827,0.3738602013
2783.19,-0.05,-0.00384707625,-0.009454432781,0,107.8862159,-0.3490344759,-1.52223193,-32.41576194,1.598261488,-0.2575055163,-4.478749095,0.1471532675,-2.040273526,1.823646992,0.3793295722
2783.21,-0.05,-0.00384707625,-0.009454432781,0,107.8818267,-0.3566336765,-1.54510919,-32.43238419,1.630201636,-0.2557556983,-4.587825511,0.1323482875,-1.888001423,1.748537971,0.3817194047
2783.24,-0.05,-0.00384707625,-0.009454432781,0,107.8727515,-0.3694002773,-1.582043823,-32.46117278,1.685429495,-0.2525971176,-4.782286019,0.1006615931,-1.57973915,1.59309579,0.3857392098
2783.26,-0.05,-0.00384707625,-0.009454432781,0,107.8680833,-0.3746111319,-1.596123335,-32.4730528,1.708698077,-0.2512173586,-4.867504176,0.08407714653,-1.424527638,1.513027127,0.387348267
2783.29,-0.05,-0.00384707625,-0.009454432781,0,107.8585309,-0.3827595,-1.615612326,-32.49114434,1.746548926,-0.2489134796,-5.013658978,0.05016084214,-1.113845912,1.348864811,0.3897309756
2783.31,-0.05,-0.00384707625,-0.009454432781,0,107.8536649,-0.3857180304,-1.621081996,-32.49715521,1.761153209,-0.2480057018,-5.074554472,0.03310691538,-0.9591157963,1.265041327,0.390498371
2783.34,-0.05,-0.00384707625,-0.009454432781,0,107.843799,-0.3894971778,-1.623684362,-32.50298724,1.781823116,-0.2467057704,-5.172030328,-0.000516164959,-0.6526673424,1.094586298,0.3911867258
2783.37,-0.05,-0.00384707625,-0.009454432781,0,107.8363225,-0.3904913648,-1.618537337,-32.5018293,1.78997617,-0.2461911935,-5.224023602,-0.02483363945,-0.4268189885,0.9648186063,0.39097744
2783.38,-0.05,-0.00384707625,-0.009454432781,0,107.8313089,-0.3902909607,-1.611835126,-32.49842119,1.791983486,-0.2460673084,-5.248757088,-0.04041903209,-0.2787710844,0.8776400383,0.390504585
2783.42,-0.05,-0.00384707625,-0.009454432781,0,107.8212779,-0.3878945334,-1.590883966,-32.48558849,1.787990472,-0.2463355855,-5.274825663,-0.06966005461,0.009875368188,0.7022746625,0.3888004155
2783.44,-0.05,-0.00384707625,-0.009454432781,0,107.8137821,-0.3843691781,-1.568854758,-32.47086107,1.778208292,-0.2469711473,-5.274379557,-0.08960601593,0.2186795429,0.5703761347,0.3869036401
2783.46,-0.05,-0.00384707625,-0.009454432781,0,107.8088041,-0.3812231167,-1.551314923,-32.4588107,1.768570561,-0.2475907972,-5.26482714,-0.1018467894,0.3537028841,0.4825017356,0.3853689368
2783.48,-0.05,-0.00384707625,-0.009454432781,0,107.7989579,-0.3730563522,-1.509764742,-32.42971435,1.742134072,-0.2492676247,-5.224259299,-0.123590012,0.6125597354,0.3074407163,0.3817163391
2783.52,-0.05,-0.00384707625,-0.009454432781,0,107.791692,-0.3653275519,-1.473300085,-32.40392467,1.716338818,-0.2508749445,-5.175789494,-0.1373978613,0.7959771068,0.1772097594,0.3785274445
2783.55,-0.05,-0.00384707625,-0.009454432781,0,107.7869187,-0.359441703,-1.446645583,-32.38510192,1.696452192,-0.2520959527,-5.135266417,-0.1453907137,0.9127391081,0.09110838729,0.376217362
2783.58,-0.05,-0.00384707625,-0.009454432781,0,107.7775638,-0.3459604429,-1.388150764,-32.34403037,1.650611485,-0.2548531911,-5.035517709,-0.1584666676,1.132147092,-0.07888444449,0.3712279012
2783.58,-0.05,-0.00384707625,-0.009454432781,0,107.7775638,-0.3459604429,-1.388150764,-32.34403037,1.650611485,-0.2548531911,-5.035517709,-0.1584666676,1.132147092,-0.07888444449,0.3712279012
2783.61,-0.05,-0.00384707625,-0.009454432781,0,107.7685298,-0.3302916835,-1.323428178,-32.29921185,1.597291948,-0.2579637288,-4.912423353,-0.1677732397,1.331593834,-0.2452554747,0.3658524837
2783.63,-0.05,-0.00384707625,-0.009454432781,0,107.7619929,-0.3171955531,-1.271304691,-32.26378414,1.552852274,-0.2604801464,-4.805998883,-0.1724122606,1.467372751,-0.3672013062,0.3616416662
2783.68,-0.05,-0.00384707625,-0.009454432781,0,107.7515947,-0.2929759935,-1.178670359,-32.20240476,1.471299832,-0.2649250147,-4.604434114,-0.1760745439,1.666204679,-0.5641887027,0.3544254924
2783.69,-0.05,-0.00384707625,-0.009454432781,0,107.7456747,-0.2771320988,-1.120223959,-32.16484618,1.4184364,-0.2676905221,-4.470510845,-0.1760998641,1.768535685,-0.6782011052,0.3500482729
2783.72,-0.05,-0.00384707625,-0.009454432781,0,107.7400308,-0.2603964526,-1.060073351,-32.1271688,1.363054539,-0.2704934936,-4.328028593,-0.1747130587,1.857880873,-0.7887923077,0.3456829047
2783.73,-0.05,-0.00384707625,-0.009454432781,0,107.7364091,-0.2487848787,-1.019204563,-32.10215064,1.324905988,-0.2723692736,-4.228771006,-0.1730996381,1.91016479,-0.8605164649,0.3427959965
2783.77,-0.05,-0.00384707625,-0.009454432781,0,107.7295531,-0.2245809814,-0.9360902776,-32.0527156,1.246140723,-0.2761035108,-4.021330888,-0.1684948092,1.99718164,-0.9989125645,0.3371167802
2783.78,-0.05,-0.00384707625,-0.009454432781,0,107.7263195,-0.2120510512,-0.8940550896,-32.02849563,1.205732834,-0.2779483778,-3.913739375,-0.1656161013,2.031917023,-1.06548944,0.334338918
2783.82,-0.05,-0.00384707625,-0.009454432781,0,107.7202517,-0.1862646014,-0.8095339838,-31.9813478,1.123386529,-0.2815624836,-3.692289149,-0.1589990086,2.083949364,-1.193200106,0.3289356466
2783.83,-0.05,-0.00384707625,-0.009454432781,0,107.7174207,-0.1730743661,-0.7672472347,-31.95858071,1.081653653,-0.2833208713,-3.57901758,-0.1553754289,2.101328467,-1.254268342,0.3263188881
2783.87,-0.05,-0.00384707625,-0.009454432781,0,107.71217,-0.1462483821,-0.6830992059,-31.91488852,0.9975735898,-0.2867171177,-3.348834261,-0.1477539915,2.119110447,-1.370703305,0.3212699412
2783.88,-0.05,-0.00384707625,-0.009454432781,0,107.7097516,-0.1326748655,-0.6414226557,-31.89405422,0.9554241123,-0.2883470352,-3.23249465,-0.1438544219,2.119668247,-1.426033573,0.3188411562
2783.91,-0.05,-0.00384707625,-0.009454432781,0,107.7074713,-0.1190299054,-0.6001291847,-31.8739134,0.9133306091,-0.2899268191,-3.115698044,-0.1399612832,2.114792895,-1.479422638,0.3164770804
2783.94,-0.05,-0.00384707625,-0.009454432781,0,107.7023732,-0.08486473824,-0.4991344838,-31.82699832,0.8089549923,-0.2936407161,-2.823505175,-0.1304955645,2.079547282,-1.604371366,0.3108466504
2783.96,-0.05,-0.00384707625,-0.009454432781,0,107.700573,-0.07124807301,-0.4598419018,-31.80959895,0.7677851632,-0.2950264595,-2.707247012,-0.1269105379,2.056547651,-1.650945148,0.308702875
2783.99,-0.05,-0.00384707625,-0.009454432781,0,107.697376,-0.04429935648,-0.3835716798,-31.77734439,0.686915077,-0.2976192362,-2.477202264,-0.1202461515,1.996044134,-1.738301612,0.3045887216
2784.01,-0.05,-0.00384707625,-0.009454432781,0,107.695976,-0.03102370895,-0.3467335626,-31.76246842,0.6473785525,-0.2988245753,-2.363906548,-0.1172096779,1.958842166,-1.779115199,0.3026124189
2784.04,-0.05,-0.00384707625,-0.009454432781,0,107.6935624,-0.005015638372,-0.2759764092,-31.73519757,0.5704897706,-0.3010509739,-2.141938688,-0.1118202314,1.871349914,-1.855120518,0.2988040035
2784.06,-0.05,-0.00384707625,-0.009454432781,0,107.6925442,0.007650065042,-0.2421781674,-31.72282751,0.5332830564,-0.3020721837,-2.033710567,-0.1094909627,1.821404856,-1.890366746,0.2969640917
2784.09,-0.05,-0.00384707625,-0.009454432781,0,107.6908713,0.03217037658,-0.1780137438,-31.70054641,0.461684208,-0.3039325999,-1.823811515,-0.1055912446,1.710024683,-1.955509753,0.2933922967
2784.11,-0.05,-0.00384707625,-0.009454432781,0,107.6902104,0.04397723693,-0.1477446537,-31.69058074,0.4274175255,-0.3047730229,-1.722531547,-0.1040271624,1.648968711,-1.98548215,0.2916519601
2784.16,-0.05,-0.00384707625,-0.009454432781,0,107.6892234,0.06653125182,-0.09105321694,-31.67306092,0.3622367251,-0.3062792206,-1.528217619,-0.1016581628,1.517105618,-2.040441573,0.2882410412
2784.16,-0.05,-0.00384707625,-0.009454432781,0,107.6892234,0.06653125182,-0.09105321694,-31.67306092,0.3622367251,-0.3062792206,-1.528217619,-0.1016581628,1.517105618,-2.040441573,0.2882410412
2784.19,-0.05,-0.00384707625,-0.009454432781,0,107.6885243,0.09740735641,-0.01616580645,-31.65235192,0.2735987505,-0.3081191945,-1.259786846,-0.09987915661,1.297978687,-2.111142331,0.2832379047
2784.23,-0.05,-0.00384707625,-0.009454432781,0,107.688484,0.1068245504,0.005972449391,-31.64687877,0.2466626523,-0.3086259647,-1.177030123,-0.09971607014,1.220078039,-2.131790461,0.2815850897
2784.24,-0.05,-0.00384707625,-0.009454432781,0,107.6886587,0.1242458045,0.04588386758,-31.63793465,0.1969202414,-0.3094882856,-1.02233585,-0.09994081205,1.058253412,-2.169053072,0.2782814257
2784.26,-0.05,-0.00384707625,-0.009454432781,0,107.6888823,0.1322252169,0.06362283819,-31.6344025,0.1741751227,-0.3098464987,-0.9506080065,-0.1002975662,0.9747536432,-2.18578927,0.2766247193
2784.29,-0.05,-0.00384707625,-0.009454432781,0,107.6895362,0.1466355146,0.09462495382,-31.62921707,0.1330492318,-0.3104247897,-0.8188368535,-0.1014093989,0.8036384131,-2.215788152,0.2732888641
2784.31,-0.05,-0.00384707625,-0.009454432781,0,107.689966,0.1530522018,0.1078773786,-31.62749525,0.1147056879,-0.3106476428,-0.7589397032,-0.1021240676,0.7164439292,-2.229181728,0.2716056213
2784.34,-0.05,-0.00384707625,-0.009454432781,0,107.691008,0.1642781537,0.1298879599,-31.62566646,0.08251941668,-0.3109673006,-0.6514094138,-0.1037816912,0.5398229274,-2.253092805,0.2682006611
2784.36,-0.05,-0.00384707625,-0.009454432781,0,107.6916109,0.1690702297,0.1386565089,-31.62555343,0.06869047505,-0.311066779,-0.6038601198,-0.1046872905,0.4508065034,-2.263747204,0.2664766672
2784.39,-0.05,-0.00384707625,-0.009454432781,0,107.6929567,0.1770076764,0.1517725457,-31.62680703,0.04556853181,-0.3111511592,-0.5213263884,-0.1065568225,0.2723656195,-2.282800509,0.2629824165
2784.41,-0.05,-0.00384707625,-0.009454432781,0,107.6936901,0.1801591376,0.1561505645,-31.6281076,0.03626805169,-0.3111381664,-0.4863649873,-0.1074896985,0.1833327633,-2.291339233,0.2612117706
2784.44,-0.05,-0.00384707625,-0.009454432781,0,107.6952548,0.1848137968,0.1606414304,-31.63210825,0.02214401655,-0.3110073104,-0.4290379748,-0.109274863,0.006590914278,-2.306791136,0.2576242795
2784.46,-0.05,-0.00384707625,-0.009454432781,0,107.6960767,0.1863323964,0.1608022079,-31.63474345,0.01729304509,-0.3108913697,-0.4066379346,-0.1100967581,-0.08075221066,-2.313844075,0.2558085803
2784.48,-0.05,-0.00384707625,-0.009454432781,0,107.6977769,0.1877935346,0.1570930026,-31.6411836,0.01192127486,-0.3105625948,-0.3742098531,-0.1115454372,-0.252505276,-2.326950539,0.2521378012
2784.52,-0.05,-0.00384707625,-0.009454432781,0,107.6990837,0.1875345567,0.1509080457,-31.6470357,0.0115899866,-0.3102345636,-0.3605365745,-0.1124225283,-0.3780978068,-2.336175035,0.2493548515
2784.57,-0.05,-0.00384707625,-0.009454432781,0,107.6999619,0.1867399758,0.1452297423,-31.65138825,0.01307912928,-0.309978509,-0.3563851554,-0.1128911668,-0.4599948192,-2.342162503,0.2474879586
2784.57,-0.05,-0.00384707625,-0.009454432781,0,107.6999619,0.1867399758,0.1452297423,-31.65138825,0.01307912928,-0.309978509,-0.3563851554,-0.1128911668,-0.4599948192,-2.342162503,0.2474879586
2784.58,-0.05,-0.00384707625,-0.009454432781,0,107.702568,0.1815213882,0.1211613416,-31.66643872,0.02540094125,-0.3090382661,-0.3669717346,-0.11369851,-0.6952830335,-2.3600644,0.2418492165
2784.62,-0.05,-0.00384707625,-0.009454432781,0,107.7042811,0.1758183301,0.09966838521,-31.6780881,0.03980244531,-0.3082748231,-0.3923812667,-0.1137055716,-0.8421341042,-2.37257721,0.2380754656
2784.63,-0.05,-0.00384707625,-0.009454432781,0,107.7051032,0.1723587022,0.08742700373,-31.68431507,0.04873653216,-0.3078539609,-0.4103008803,-0.1135546179,-0.9121924441,-2.379187888,0.2361895255
2784.67,-0.05,-0.00384707625,-0.009454432781,0,107.7066766,0.1642859072,0.06019069811,-31.69765139,0.06985359722,-0.3069377426,-0.4560243102,-0.1129462138,-1.045041062,-2.393402291,0.2324280337
2784.68,-0.05,-0.00384707625,-0.009454432781,0,107.7074213,0.1597182632,0.04529564572,-31.70470523,0.0819435476,-0.3064436991,-0.4835935262,-0.1124971983,-1.107640235,-2.401114238,0.2305558235
2784.72,-0.05,-0.00384707625,-0.009454432781,0,107.7088109,0.1496265501,0.01320875511,-31.71949304,0.1089428292,-0.3053871802,-0.5475234992,-0.1113460844,-1.224767751,-2.418003169,0.2268361567
2784.75,-0.05,-0.00384707625,-0.009454432781,0,107.7094502,0.144136656,-0.003878418133,-31.7272324,0.1237510122,-0.3048264664,-0.5836219953,-0.1106551233,-1.279151422,-2.427276036,0.2249914055
2784.77,-0.05,-0.00384707625,-0.009454432781,0,107.7105966,0.1323814441,-0.03987073619,-31.74329748,0.1557227963,-0.3036444587,-0.6634015178,-0.1090793387,-1.379255166,-2.447701621,0.2213381227
2784.78,-0.05,-0.00384707625,-0.009454432781,0,107.711114,0.1261644033,-0.05867132339,-31.75157464,0.1727817826,-0.3030247817,-0.7067989684,-0.1082171761,-1.42487689,-2.458936632,0.2195315913
2784.82,-0.05,-0.00384707625,-0.009454432781,0,107.7119888,0.1131318416,-0.09760120876,-31.76864097,0.2087691404,-0.3017340627,-0.7998819822,-0.1063791713,-1.507073227,-2.483638945,0.215962476
2784.83,-0.05,-0.00384707625,-0.009454432781,0,107.7123499,0.1063657291,-0.1176233013,-31.77737226,0.2275887303,-0.3010651318,-0.8492695504,-0.1054220659,-1.543595997,-2.497174053,0.2142010158
2784.86,-0.05,-0.00384707625,-0.009454432781,0,107.7129111,0.09244525092,-0.1585106172,-31.79511764,0.2666035698,-0.2996859292,-0.9529810074,-0.1034865001,-1.607417024,-2.526762962,0.2107258597
2784.88,-0.05,-0.00384707625,-0.009454432781,0,107.7130206,0.08889630834,-0.1688682616,-31.79961192,0.2766040875,-0.2993335009,-0.9798260494,-0.1030038076,-1.621447295,-2.534704374,0.2098670685
2784.91,-0.05,-0.00384707625,-0.009454432781,0,107.7133009,0.07450771235,-0.2106487606,-31.81773851,0.3173827512,-0.2978986695,-1.090301054,-0.1011080437,-1.669888679,-2.568733709,0.206471533
2784.94,-0.05,-0.00384707625,-0.009454432781,0,107.7133438,0.05993526785,-0.2526752758,-31.8359557,0.359079783,-0.2964320575,-1.204809209,-0.09932503463,-1.706142406,-2.606499149,0.2031374105
2784.96,-0.05,-0.00384707625,-0.009454432781,0,107.7132777,0.05262209277,-0.2736522664,-31.84507166,0.3801386916,-0.2956907887,-1.263194976,-0.0984925067,-1.719763925,-2.626821741,0.2014920304
2784.98,-0.05,-0.00384707625,-0.009454432781,0,107.7130693,0.0416746996,-0.3049337166,-31.85867886,0.4118421087,-0.2945734473,-1.351764909,-0.09733374469,-1.734667076,-2.659137593,0.1990491077
2785.02,-0.05,-0.00384707625,-0.009454432781,0,107.7125715,0.0272170256,-0.3460528187,-31.87657097,0.4540568849,-0.2930821634,-1.470931992,-0.09599256476,-1.744459733,-2.705683748,0.1958342817
2785.03,-0.05,-0.00384707625,-0.009454432781,0,107.712234,0.0200786734,-0.3662560527,-31.88538849,0.4750286902,-0.2923398354,-1.530649305,-0.09541668252,-1.745159137,-2.730447971,0.1942427797
2785.06,-0.05,-0.00384707625,-0.009454432781,0,107.7116191,0.009533063827,-0.3959921264,-31.89837506,0.5061817927,-0.2912353518,-1.619995066,-0.09467819453,-1.74113778,-2.769459363,0.1918724258
2785.09,-0.05,-0.00384707625,-0.009454432781,0,107.7105845,-0.004143405077,-0.4343650304,-31.9151167,0.5469070621,-0.2897885806,-1.73797608,-0.09394736835,-1.726681235,-2.824938235,0.1887374467
2785.11,-0.05,-0.00384707625,-0.009454432781,0,107.7099821,-0.01079228253,-0.4529164913,-31.92322135,0.5668232654,-0.2890803573,-1.796178253,-0.09368765603,-1.715728829,-2.854147528,0.1871781987
2785.15,-0.05,-0.00384707625,-0.009454432781,0,107.7086086,-0.02363490051,-0.4885678501,-31.93873966,0.6055545516,-0.2877026318,-1.910376087,-0.09337958396,-1.686795164,-2.915455847,0.1840703678
2785.18,-0.05,-0.00384707625,-0.009454432781,0,107.7074321,-0.03283419981,-0.5139051441,-31.94975378,0.6334859281,-0.2867098793,-1.99362354,-0.09333052034,-1.659299274,-2.963913039,0.1817442148
2785.2,-0.05,-0.00384707625,-0.009454432781,0,107.7061417,-0.0416203455,-0.537927935,-31.96014635,0.6603246471,-0.2857580188,-2.074390148,-0.09342176248,-1.627192824,-3.014431433,0.1794179539
2785.22,-0.05,-0.00384707625,-0.009454432781,0,107.7047392,-0.04995478994,-0.5605420952,-31.96982842,0.6859576743,-0.2848520822,-2.152320617,-0.09364364458,-1.590812763,-3.066946006,0.1770882072
2785.24,-0.05,-0.00384707625,-0.009454432781,0,107.7037481,-0.05525428266,-0.5747960822,-31.97590785,0.7023257373,-0.2842760628,-2.202534319,-0.09385908399,-1.564357249,-3.103028649,0.175531521
2785.26,-0.05,-0.00384707625,-0.009454432781,0,107.7021684,-0.06279399677,-0.5948846412,-31.98438091,0.7257246281,-0.2834575453,-2.2750163,-0.09426514407,-1.521636642,-3.158702394,0.1731891239
2785.29,-0.05,-0.00384707625,-0.009454432781,0,107.6999227,-0.07204147417,-0.6191627156,-31.99439758,0.7546417419,-0.2824572127,-2.365920503,-0.09493553803,-1.459576709,-3.235690154,0.1700486312
2785.31,-0.05,-0.00384707625,-0.009454432781,0,107.6987396,-0.07631342968,-0.630190423,-31.99886179,0.7680713342,-0.2819985904,-2.408741599,-0.09531588212,-1.426609698,-3.275302389,0.1684696744
2785.34,-0.05,-0.00384707625,-0.009454432781,0,107.6962675,-0.08412653308,-0.6499587632,-32.00662111,0.7927772256,-0.281169406,-2.488785194,-0.0961278252,-1.357361299,-3.356614036,0.1652922706
2785.36,-0.05,-0.00384707625,-0.009454432781,0,107.6949831,-0.08765993012,-0.6586798615,-32.0099041,0.8040212457,-0.2808004211,-2.525889711,-0.09654730958,-1.321304826,-3.398250396,0.1636933576
2785.39,-0.05,-0.00384707625,-0.009454432781,0,107.6923293,-0.09396081663,-0.6737600519,-32.01522232,0.8242258683,-0.2801566459,-2.594011123,-0.09739347052,-1.246888922,-3.483319563,0.1604745696
2785.41,-0.05,-0.00384707625,-0.009454432781,0,107.6909648,-0.09673162337,-0.6801123169,-32.01728269,0.8331662516,-0.2798830441,-2.624944078,-0.09780306162,-1.208753709,-3.52668412,0.1588547649
2785.44,-0.05,-0.00384707625,-0.009454432781,0,107.6881732,-0.1014950486,-0.6904343461,-32.02013736,0.8486874732,-0.2794337842,-2.680386173,-0.09857046095,-1.131182355,-3.614897691,0.1555953945
2785.46,-0.05,-0.00384707625,-0.009454432781,0,107.6867512,-0.1034938055,-0.6944084657,-32.02096882,0.8552598802,-0.2792584472,-2.704844732,-0.09892102628,-1.0919642,-3.65967495,0.1539564528
2785.5,-0.05,-0.00384707625,-0.009454432781,0,107.6838672,-0.1067232546,-0.7000044136,-32.02141521,0.8660214795,-0.2790065447,-2.747152222,-0.09952487966,-1.013197971,-3.750388254,0.1506622462
2785.52,-0.05,-0.00384707625,-0.009454432781,0,107.6816762,-0.1084708566,-0.7021703529,-32.02067284,0.8720133904,-0.2789031788,-2.773066923,-0.09988072399,-0.9542436566,-3.819292228,0.148179592
2785.53,-0.05,-0.00384707625,-0.009454432781,0,107.680214,-0.1093262336,-0.7026679414,-32.01972273,0.8750265895,-0.278874364,-2.787572063,-0.1000684742,-0.9151873343,-3.865572738,0.1465199462
2785.57,-0.05,-0.00384707625,-0.009454432781,0,107.6772776,-0.1102964584,-0.7014399983,-32.01669233,0.8787258982,-0.2789111735,-2.809965123,-0.1003058067,-0.8381040446,-3.958794598,0.1431929449
2785.58,-0.05,-0.00384707625,-0.009454432781,0,107.6758117,-0.1104173706,-0.6997439943,-32.01463627,0.879430865,-0.2789755008,-2.81788133,-0.100352655,-0.8002639459,-4.005662595,0.1415271507
2785.62,-0.05,-0.00384707625,-0.009454432781,0,107.6728967,-0.1099442131,-0.6942680387,-32.00946957,0.8786091769,-0.2791920172,-2.827259549,-0.1003100695,-0.726431187,-4.099731438,0.1381948793
2785.63,-0.05,-0.00384707625,-0.009454432781,0,107.6714524,-0.1093661209,-0.6905257463,-32.00641537,0.8771100924,-0.279342692,-2.828778181,-0.1002156972,-0.6906076677,-4.146860944,0.1365299673
2785.66,-0.05,-0.00384707625,-0.009454432781,0,107.6700201,-0.108564488,-0.6861401378,-32.00305513,0.8749062441,-0.2795203323,-2.828228008,-0.1000738606,-0.6556196341,-4.194007105,0.1348669485
2785.69,-0.05,-0.00384707625,-0.009454432781,0,107.6665065,-0.1056127635,-0.67250153,-31.99338333,0.8664293114,-0.280075157,-2.818065534,-0.09953621282,-0.5722926261,-4.311721778,0.1307225369
2785.71,-0.05,-0.00384707625,-0.009454432781,0,107.6651336,-0.1040742702,-0.6660373552,-31.98907162,0.8619023964,-0.2803385856,-2.810605777,-0.09924905939,-0.5408018367,-4.358660452,0.1290718675
2785.74,-0.05,-0.00384707625,-0.009454432781,0,107.6624554,-0.1004073934,-0.6515125748,-31.97972716,0.8510172404,-0.280929606,-2.790148991,-0.09857439987,-0.4813222873,-4.452110509,0.1257862546
2785.76,-0.05,-0.00384707625,-0.009454432781,0,107.6611539,-0.09830046502,-0.6435041107,-31.97476036,0.8447045725,-0.2812547393,-2.777265491,-0.09819471623,-0.4534474822,-4.498561139,0.1241523366
2785.79,-0.05,-0.00384707625,-0.009454432781,0,107.6586355,-0.09356835764,-0.6261272286,-31.96429081,0.8304596245,-0.2819577281,-2.746494383,-0.09736734324,-0.4016832261,-4.590769026,0.1209044839
2785.81,-0.05,-0.00384707625,-0.009454432781,0,107.6574221,-0.09095205396,-0.6168128507,-31.95879084,0.8225779236,-0.282332738,-2.728737074,-0.09693215262,-0.3778833385,-4.636471575,0.1192912273
2785.84,-0.05,-0.00384707625,-0.009454432781,0,107.6550952,-0.08528581562,-0.5970759012,-31.947482,0.8054275003,-0.2831232676,-2.688822718,-0.09604545414,-0.3346419471,-4.72694542,0.1160868945
2785.86,-0.05,-0.00384707625,-0.009454432781,0,107.6539846,-0.08224607106,-0.5867094858,-31.94167306,0.7962130435,-0.2835360625,-2.666809429,-0.09560211164,-0.3152659829,-4.771668821,0.1144959523
2785.89,-0.05,-0.00384707625,-0.009454432781,0,107.651876,-0.07578865916,-0.565124151,-31.92980306,0.7766446618,-0.284389659,-2.619042647,-0.0947494613,-0.2811354729,-4.859977937,0.1113361886
